movieId,title,genres,year,avg_rating,rating_count
934,"Preacher's Wife, The",Drama,1996.0,2.93,68
935,Paradise Road,Drama War,1997.0,3.29,7
936,Brassed Off,Comedy Drama Romance,1996.0,3.94,32
937,"Thousand Acres, A",Drama,1997.0,3.41,37
938,"Smile Like Yours, A",Comedy Romance,1997.0,2.88,25
939,Murder in the First,Drama Thriller,1995.0,3.6,60
940,Airheads,Comedy,1994.0,2.34,32
941,With Honors,Comedy Drama,1994.0,3.07,46
942,What's Love Got to Do with It,Drama,1993.0,3.49,45
943,Killing Zoe,Thriller,1994.0,3.48,40
944,Renaissance Man,Comedy Drama War,1994.0,3.0,43
945,Charade,Comedy Mystery Romance Thriller,1963.0,3.92,40
946,"Fox and the Hound, The",Animation Children's,1981.0,3.15,61
947,"Big Blue, The (Grand bleu, Le)",Adventure Romance,1988.0,3.24,17
948,Booty Call,Comedy Romance,1997.0,2.17,48
949,How to Make an American Quilt,Drama Romance,1995.0,3.34,71
950,Georgia,Drama,1995.0,2.9,30
951,"Indian in the Cupboard, The",Adventure Children's Fantasy,1995.0,2.82,39
952,Blue in the Face,Comedy,1995.0,3.18,45
953,Unstrung Heroes,Comedy Drama,1995.0,3.32,22
954,Unzipped,Documentary,1995.0,3.55,11
955,Before Sunrise,Drama Romance,1995.0,3.41,49
956,Nobody's Fool,Drama,1994.0,3.61,46
957,Pushing Hands,Comedy,1992.0,2.0,2
958,To Live (Huozhe),Drama,1994.0,3.79,14
959,Dazed and Confused,Comedy,1993.0,3.47,64
960,Naked,Drama,1993.0,3.24,25
961,Orlando,Drama,1993.0,3.62,34
962,Ruby in Paradise,Drama,1993.0,3.13,23
963,Some Folks Call It a Sling Blade,Drama Thriller,1993.0,4.29,41
964,"Month by the Lake, A",Comedy Drama,1995.0,3.33,9
965,Funny Face,Comedy Musical,1957.0,3.67,21
966,"Affair to Remember, An",Romance,1957.0,4.19,26
967,Little Lord Fauntleroy,Drama,1936.0,3.17,12
968,"Inspector General, The",Musical,1949.0,3.72,18
969,Winnie the Pooh and the Blustery Day,Animation Children's,1968.0,3.8,75
970,Hear My Song,Comedy,1991.0,3.25,8
971,Mediterraneo,Comedy War,1991.0,3.68,34
972,Passion Fish,Drama,1992.0,3.18,28
973,Grateful Dead,Documentary,1995.0,3.5,4
974,Eye for an Eye,Drama Thriller,1996.0,3.03,32
975,Fear,Thriller,1996.0,3.16,44
976,Solo,Action Sci-Fi Thriller,1996.0,1.83,12
977,"Substitute, The",Action,1996.0,2.69,49
978,Heaven's Prisoners,Mystery Thriller,1996.0,2.52,27
979,"Trigger Effect, The",Drama Thriller,1996.0,3.2,35
980,Mother Night,Drama,1996.0,3.18,22
981,Dangerous Ground,Drama,1997.0,1.75,8
982,Maximum Risk,Action Adventure Thriller,1996.0,2.8,20
983,"Rich Man's Wife, The",Thriller,1996.0,2.4,15
984,Shadow Conspiracy,Thriller,1997.0,2.86,44
985,Blood & Wine,Drama,1997.0,2.86,22
986,Turbulence,Thriller,1997.0,2.57,23
987,Underworld,Thriller,1997.0,2.5,4
988,"Beautician and the Beast, The",Comedy Romance,1997.0,2.31,86
989,Cats Don't Dance,Animation Children's Musical,1997.0,2.84,32
990,Anna Karenina,Drama Romance,1997.0,3.09,33
991,Keys to Tulsa,Crime,1997.0,2.24,25
992,Head Above Water,Comedy Thriller,1996.0,3.0,4
993,Hercules,Adventure Animation Children's Comedy Musical,1997.0,3.52,66
994,"Last Time I Committed Suicide, The",Drama,1997.0,2.29,7
995,"Kiss Me, Guido",Comedy,1997.0,3.16,31
996,"Big Green, The",Children's Comedy,1995.0,2.5,14
997,Stuart Saves His Family,Comedy,1995.0,2.12,16
998,Cabin Boy,Comedy,1994.0,2.56,16
999,Clean Slate,Comedy,1994.0,2.8,10
1000,Lightning Jack,Comedy Western,1994.0,3.0,10
1001,"Stupids, The",Comedy,1996.0,2.0,17
1002,"Pest, The",Comedy,1997.0,1.88,8
1003,That Darn Cat!,Children's Comedy Mystery,1997.0,2.25,8
1004,Geronimo: An American Legend,Drama Western,1993.0,3.11,9
1005,"Double vie de Véronique, La (Double Life of Veronique, The)",Drama,1991.0,3.68,22
1006,Until the End of the World (Bis ans Ende der Welt),Drama Sci-Fi,1991.0,2.83,23
1007,Waiting for Guffman,Comedy,1996.0,4.13,47
1008,I Shot Andy Warhol,Drama,1996.0,3.38,37
1009,Stealing Beauty,Drama,1996.0,3.38,64
1010,Basquiat,Drama,1996.0,3.25,44
1011,2 Days in the Valley,Crime,1996.0,3.23,93
1012,Private Parts,Comedy Drama,1997.0,3.53,100
1013,Anaconda,Action Adventure Thriller,1997.0,2.29,38
1014,Romy and Michele's High School Reunion,Comedy,1997.0,3.06,98
1015,Shiloh,Children's Drama,1997.0,2.83,12
1016,Con Air,Action Adventure Thriller,1997.0,3.46,137
1017,Trees Lounge,Drama,1996.0,3.24,50
1018,Tie Me Up! Tie Me Down!,Drama,1990.0,3.19,32
1019,"Die xue shuang xiong (Killer, The)",Action Thriller,1989.0,3.97,31
1020,Gaslight,Mystery Thriller,1944.0,3.89,35
1021,8 1/2,Drama,1963.0,3.82,38
1022,"Fast, Cheap & Out of Control",Documentary,1997.0,3.44,32
1023,Fathers' Day,Comedy,1997.0,2.58,31
1024,Mrs. Dalloway,Romance,1997.0,3.6,15
1025,Fire Down Below,Action Drama Thriller,1997.0,2.93,44
1026,"Lay of the Land, The",Comedy Drama,1997.0,2.5,4
1027,"Shooter, The",Action,1995.0,2.67,3
1028,Grumpier Old Men,Comedy Romance,1995.0,3.04,148
1029,Jury Duty,Comedy,1995.0,2.0,14
1030,"Beverly Hillbillies, The",Comedy,1993.0,2.25,20
1031,Lassie,Adventure Children's,1994.0,2.29,7
1032,Little Big League,Children's Comedy,1994.0,2.88,16
1033,Homeward Bound II: Lost in San Francisco,Adventure Children's,1996.0,2.78,32
1034,"Quest, The",Action Adventure,1996.0,2.52,27
1035,Cool Runnings,Comedy,1993.0,3.16,68
1036,Drop Dead Fred,Comedy Fantasy,1991.0,2.75,24
1037,Grease 2,Comedy Musical Romance,1982.0,2.0,24
1038,Switchback,Thriller,1997.0,2.82,17
1039,Hamlet,Drama,1996.0,4.01,90
1040,Two if by Sea,Comedy Romance,1996.0,2.6,25
1041,Forget Paris,Comedy Romance,1995.0,3.19,62
1042,Just Cause,Mystery Thriller,1995.0,3.14,28
1043,Rent-a-Kid,Comedy,1995.0,3.0,8
1044,"Paper, The",Comedy Drama,1994.0,3.22,40
1045,Fearless,Drama,1993.0,3.24,25
1046,Malice,Thriller,1993.0,3.17,46
1047,Multiplicity,Comedy,1996.0,2.84,134
1048,She's the One,Comedy Romance,1996.0,3.01,73
1049,House Arrest,Comedy,1996.0,2.52,25
1050,"Ghost and Mrs. Muir, The",Drama Romance,1947.0,3.65,43
1051,"Associate, The",Comedy,1996.0,3.24,41
1052,Dracula: Dead and Loving It,Comedy Horror,1995.0,2.28,25
1053,Now and Then,Drama,1995.0,3.46,24
1054,Mr. Wrong,Comedy,1996.0,2.3,23
1055,"Simple Twist of Fate, A",Drama,1994.0,3.2,10
1056,Cronos,Horror,1992.0,3.2,10
1057,"Pallbearer, The",Comedy,1996.0,2.32,22
1058,"War, The",Adventure Drama,1994.0,3.27,15
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Comedy,1996.0,2.77,35
1060,"Adventures of Pinocchio, The",Adventure Children's,1996.0,3.05,39
1061,"Evening Star, The",Comedy Drama,1996.0,2.93,29
1062,Four Days in September,Drama,1997.0,3.75,12
1063,"Little Princess, A",Children's Drama,1995.0,3.66,41
1064,Crossfire,Crime Film-Noir,1947.0,4.25,4
1065,Koyaanisqatsi,Documentary War,1983.0,3.49,53
1066,Balto,Animation Children's,1995.0,3.0,16
1067,Bottle Rocket,Comedy,1996.0,3.45,44
1068,"Star Maker, The (Uomo delle stelle, L')",Drama,1995.0,3.17,12
1069,Amateur,Crime Drama Thriller,1994.0,3.17,18
1070,Living in Oblivion,Comedy,1995.0,3.74,27
1071,Party Girl,Comedy,1995.0,2.88,16
1072,"Pyromaniac's Love Story, A",Comedy Romance,1995.0,2.43,7
1073,Shallow Grave,Thriller,1994.0,3.82,66
1074,Reality Bites,Comedy Drama,1994.0,2.96,77
1075,"Man of No Importance, A",Drama,1994.0,3.43,7
1076,"Pagemaster, The",Action Adventure Animation Children's Fantasy,1994.0,2.25,12
1077,Love and a .45,Thriller,1994.0,3.12,8
1078,Oliver & Company,Animation Children's,1988.0,2.77,22
1079,Joe's Apartment,Comedy Musical,1996.0,2.24,45
1080,Celestial Clockwork,Comedy,1994.0,4.0,2
1081,Curdled,Crime,1996.0,2.75,8
1082,Female Perversions,Drama,1996.0,2.62,8
1083,Albino Alligator,Crime Thriller,1996.0,2.5,6
1084,Anne Frank Remembered,Documentary,1995.0,3.86,21
1085,Carried Away,Drama Romance,1996.0,3.0,11
1086,It's My Party,Drama,1995.0,3.29,21
1087,Bloodsport 2,Action,1995.0,1.7,10
1088,Double Team,Action,1997.0,2.23,13
1089,Speed 2: Cruise Control,Action Romance Thriller,1997.0,2.13,38
1090,Sliver,Thriller,1993.0,2.41,37
1091,Pete's Dragon,Adventure Animation Children's Musical,1977.0,2.72,43
1092,Dear God,Comedy,1996.0,2.5,12
1093,Live Nude Girls,Comedy,1995.0,3.09,23
1094,"Thin Line Between Love and Hate, A",Comedy,1996.0,2.42,12
1095,High School High,Comedy,1996.0,2.62,29
1096,Commandments,Romance,1997.0,2.67,3
1097,"Hate (Haine, La)",Drama,1995.0,3.5,18
1098,Flirting With Disaster,Comedy,1996.0,3.69,42
1099,"Red Firecracker, Green Firecracker",Drama,1994.0,3.46,13
1100,What Happened Was...,Comedy Drama Romance,1994.0,2.62,8
1101,Six Degrees of Separation,Drama Mystery,1993.0,3.77,74
1102,Two Much,Comedy Romance,1996.0,2.43,7
1103,Trust,Comedy Drama,1990.0,3.79,19
1104,C'est arrivé près de chez vous,Comedy Crime Drama,1992.0,3.0,4
1105,Firestorm,Action Adventure Thriller,1998.0,2.83,18
1106,"Newton Boys, The",Crime Drama,1998.0,3.0,4
1107,Beyond Rangoon,Drama,1995.0,3.06,18
1108,Feast of July,Drama,1995.0,2.4,5
1109,Death and the Maiden,Drama Thriller,1994.0,3.43,28
1110,Tank Girl,Action Comedy Musical Sci-Fi,1995.0,2.85,41
1111,Double Happiness,Drama,1994.0,3.43,7
1112,Cobb,Drama,1994.0,2.8,15
1113,Mrs. Parker and the Vicious Circle,Drama,1994.0,3.27,22
1114,Faithful,Comedy,1996.0,3.3,10
1115,Twelfth Night,Comedy Drama Romance,1996.0,3.41,29
1116,"Mark of Zorro, The",Adventure,1940.0,3.62,13
1117,Surviving Picasso,Drama,1996.0,3.11,19
1118,Up in Smoke,Comedy,1978.0,3.26,47
1119,Some Kind of Wonderful,Drama Romance,1987.0,3.66,59
1120,I'm Not Rappaport,Comedy,1996.0,3.0,17
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",Drama Musical,1964.0,3.76,21
1122,They Made Me a Criminal,Crime Drama,1939.0,5.0,1
1123,"Last Time I Saw Paris, The",Drama,1954.0,3.67,3
1124,"Farewell to Arms, A",Romance War,1932.0,3.83,12
1125,"Innocents, The",Thriller,1961.0,4.25,4
1126,"Old Man and the Sea, The",Adventure Drama,1958.0,3.34,32
1127,"Truman Show, The",Drama,1998.0,2.91,11
1128,Heidi Fleiss: Hollywood Madam,Documentary,1995.0,2.69,13
1129,Chungking Express,Drama Mystery Romance,1994.0,3.57,28
1130,Jupiter's Wife,Documentary,1994.0,4.0,1
1131,Safe,Thriller,1995.0,4.0,13
1132,Feeling Minnesota,Drama Romance,1996.0,2.62,32
1133,Escape to Witch Mountain,Adventure Children's Fantasy,1975.0,2.97,30
1134,Get on the Bus,Drama,1996.0,3.32,38
1135,"Doors, The",Drama Musical,1991.0,2.98,46
1136,Ghosts of Mississippi,Drama,1996.0,3.48,29
1137,Beautiful Thing,Drama Romance,1996.0,3.97,29
1138,Best Men,Action Comedy Crime Drama,1997.0,3.4,5
1139,Hackers,Action Crime Thriller,1995.0,2.61,33
1140,"Road to Wellville, The",Comedy,1994.0,2.29,17
1141,"War Room, The",Documentary,1993.0,3.33,9
1142,When We Were Kings,Documentary,1996.0,4.05,44
1143,Hard Eight,Crime Thriller,1996.0,4.0,15
1144,"Quiet Room, The",Drama,1996.0,3.67,3
1145,Blue Chips,Drama,1994.0,2.67,9
1146,Calendar Girl,Drama,1993.0,2.0,3
1147,My Family,Drama,1995.0,3.67,21
1148,Tom & Viv,Drama,1994.0,3.33,9
1149,Walkabout,Drama,1971.0,3.85,26
1150,Last Dance,Drama,1996.0,3.11,9
1151,Original Gangstas,Crime,1996.0,2.14,7
1152,In Love and War,Romance War,1996.0,3.43,28
1153,Backbeat,Drama Musical,1993.0,3.47,19
1154,Alphaville,Sci-Fi,1965.0,3.33,12
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les)",Comedy Romance,1995.0,3.33,3
1156,Cyclo,Crime Drama,1995.0,3.0,1
1157,"Relic, The",Horror,1997.0,2.88,25
1158,"Fille seule, La (A Single Girl)",Drama,1995.0,4.0,4
1159,Stalker,Mystery Sci-Fi,1979.0,3.55,11
1160,Love! Valour! Compassion!,Drama Romance,1997.0,3.62,26
1161,Palookaville,Action Drama,1996.0,2.92,13
1162,Phat Beach,Comedy,1996.0,1.6,5
1163,"Portrait of a Lady, The",Drama,1996.0,2.68,25
1164,Zeus and Roxanne,Children's,1997.0,2.17,6
1165,Big Bully,Comedy Drama,1996.0,1.86,14
1166,Love & Human Remains,Comedy,1993.0,3.17,12
1167,"Sum of Us, The",Comedy,1994.0,3.55,11
1168,Little Buddha,Drama,1993.0,3.32,22
1169,Fresh,Drama,1994.0,4.1,10
1170,Spanking the Monkey,Comedy Drama,1994.0,3.07,27
1171,Wild Reeds,Drama,1994.0,3.14,14
1172,"Women, The",Comedy,1939.0,3.67,15
1173,Bliss,Drama Romance,1997.0,2.57,7
1174,Caught,Drama Thriller,1996.0,3.25,8
1175,Hugo Pool,Romance,1997.0,3.4,5
1176,Welcome To Sarajevo,Drama War,1997.0,3.36,22
1177,Dunston Checks In,Comedy,1996.0,1.86,7
1178,Major Payne,Comedy,1994.0,2.47,19
1179,Man of the House,Comedy,1995.0,2.11,9
1180,I Love Trouble,Action Comedy,1994.0,2.5,10
1181,"Low Down Dirty Shame, A",Action Comedy,1994.0,2.5,10
1182,Cops and Robbersons,Comedy,1994.0,2.31,13
1183,"Cowboy Way, The",Action Comedy,1994.0,2.21,19
1184,"Endless Summer 2, The",Documentary,1994.0,2.5,10
1185,In the Army Now,Comedy War,1994.0,2.28,18
1186,"Inkwell, The",Comedy Drama,1994.0,3.33,3
1187,Switchblade Sisters,Crime,1975.0,3.23,13
1188,Young Guns II,Action Comedy Western,1990.0,2.77,44
1189,Prefontaine,Drama,1997.0,5.0,3
1190,That Old Feeling,Comedy Romance,1997.0,3.36,11
1191,"Letter From Death Row, A",Crime Drama,1998.0,4.33,3
1192,"Boys of St. Vincent, The",Drama,1993.0,3.38,13
1193,Before the Rain (Pred dozhdot),Drama,1994.0,3.8,10
1194,Once Were Warriors,Crime Drama,1994.0,4.06,31
1195,Strawberry and Chocolate (Fresa y chocolate),Drama,1993.0,3.27,11
1196,"Savage Nights (Nuits fauves, Les)",Drama,1992.0,3.0,3
1197,"Family Thing, A",Comedy Drama,1996.0,3.56,45
1198,Purple Noon,Crime Thriller,1960.0,3.14,7
1199,Cemetery Man (Dellamorte Dellamore),Comedy Horror,1994.0,2.87,23
1200,Kim,Children's Drama,1950.0,3.29,7
1201,Marlene Dietrich: Shadow and Light,Documentary,1996.0,5.0,1
1202,"Maybe, Maybe Not (Bewegte Mann, Der)",Comedy,1994.0,3.5,8
1203,Top Hat,Comedy Musical Romance,1935.0,4.05,21
1204,To Be or Not to Be,Comedy Drama War,1942.0,3.61,18
1205,"Secret Agent, The",Drama,1996.0,3.0,6
1206,Amos & Andrew,Comedy,1993.0,2.68,19
1207,Jade,Thriller,1995.0,2.29,17
1208,Kiss of Death,Crime Drama Thriller,1995.0,2.85,20
1209,Mixed Nuts,Comedy,1994.0,2.53,15
1210,Virtuosity,Sci-Fi Thriller,1995.0,2.74,38
1211,Blue Sky,Drama Romance,1994.0,3.42,12
1212,Flesh and Bone,Drama Mystery Romance,1993.0,2.83,6
1213,Guilty as Sin,Crime Drama Thriller,1993.0,2.17,6
1214,In the Realm of the Senses (Ai no corrida),Drama,1976.0,2.0,9
1215,Barb Wire,Action Sci-Fi,1996.0,1.93,30
1216,Kissed,Romance,1996.0,3.0,6
1217,Assassins,Thriller,1995.0,2.87,39
1218,Friday,Comedy,1995.0,3.46,26
1219,"Goofy Movie, A",Animation Children's Comedy Romance,1995.0,2.9,20
1220,Higher Learning,Drama,1995.0,3.33,30
1221,When a Man Loves a Woman,Drama,1994.0,3.49,39
1222,Judgment Night,Action,1993.0,2.68,25
1223,King of the Hill,Drama,1993.0,3.5,4
1224,"Scout, The",Drama,1994.0,2.67,12
1225,Angus,Comedy,1995.0,2.64,14
1226,Night Falls on Manhattan,Crime Drama,1997.0,3.38,32
1227,"Awfully Big Adventure, An",Drama,1995.0,2.38,8
1228,Under Siege 2: Dark Territory,Action,1995.0,2.46,48
1229,Poison Ivy II,Drama Thriller,1995.0,2.15,13
1230,Ready to Wear (Pret-A-Porter),Comedy,1994.0,1.83,18
1231,Marked for Death,Action Drama,1990.0,2.5,22
1232,Madonna: Truth or Dare,Documentary,1991.0,2.47,17
1233,Nénette et Boni,Drama,1996.0,3.5,6
1234,Chairman of the Board,Comedy,1998.0,2.38,8
1235,"Big Bang Theory, The",Crime,1994.0,4.0,1
1236,"Other Voices, Other Rooms",Drama,1997.0,3.0,1
1237,Twisted,Comedy Drama,1996.0,3.5,6
1238,Full Speed,Drama,1996.0,3.12,8
1239,Cutthroat Island,Action Adventure Romance,1995.0,2.44,18
1240,Ghost in the Shell (Kokaku kidotai),Animation Sci-Fi,1995.0,3.65,26
1241,"Van, The",Comedy Drama,1996.0,2.67,6
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",Comedy,1991.0,2.6,5
1243,Night Flier,Horror,1997.0,3.71,7
1244,Metro,Action,1997.0,2.92,36
1245,Gridlock'd,Crime,1997.0,3.21,19
1246,Bushwhacked,Comedy,1995.0,1.57,7
1247,Bad Girls,Western,1994.0,1.83,6
1248,Blink,Thriller,1994.0,3.0,19
1249,For Love or Money,Comedy,1993.0,2.83,12
1250,Best of the Best 3: No Turning Back,Action,1995.0,1.5,6
1251,A Chef in Love,Comedy,1996.0,4.12,8
1252,"Contempt (Mépris, Le)",Drama,1963.0,3.0,9
1253,"Tie That Binds, The",Thriller,1995.0,2.43,7
1254,Gone Fishin',Comedy,1997.0,1.82,11
1255,Broken English,Drama,1996.0,2.25,8
1256,"Designated Mourner, The",Drama,1997.0,2.0,3
1257,"Designated Mourner, The",Drama,1997.0,1.75,4
1258,Trial and Error,Comedy Romance,1997.0,2.52,23
1259,Pie in the Sky,Comedy Romance,1995.0,2.0,4
1260,Total Eclipse,Drama,1995.0,2.75,4
1261,"Run of the Country, The",Drama,1995.0,3.25,4
1262,Walking and Talking,Romance,1996.0,3.62,8
1263,Foxfire,Drama,1996.0,2.93,15
1264,Nothing to Lose,Drama,1994.0,3.29,7
1265,Star Maps,Drama,1997.0,3.05,19
1266,Bread and Chocolate (Pane e cioccolata),Drama,1973.0,3.17,12
1267,Clockers,Drama,1995.0,3.0,33
1268,Bitter Moon,Drama,1992.0,3.3,10
1269,Love in the Afternoon,Comedy Romance,1957.0,3.9,10
1270,Life with Mikey,Comedy,1993.0,2.29,7
1271,North,Comedy,1994.0,2.71,7
1272,Talking About Sex,Comedy Drama,1994.0,1.8,5
1273,Color of Night,Drama Thriller,1994.0,2.73,15
1274,Robocop 3,Sci-Fi Thriller,1993.0,1.73,11
1275,Killer (Bulletproof Heart),Thriller,1994.0,2.5,4
1276,Sunset Park,Drama,1996.0,2.5,8
1277,Set It Off,Action Crime,1996.0,3.42,19
1278,Selena,Drama Musical,1997.0,3.62,16
1279,Wild America,Adventure Children's,1997.0,2.89,9
1280,Gang Related,Crime,1997.0,2.69,16
1281,Manny & Lo,Drama,1996.0,3.15,13
1282,"Grass Harp, The",Drama,1995.0,3.22,9
1283,Out to Sea,Comedy,1997.0,2.68,19
1284,Before and After,Drama Mystery,1996.0,2.85,26
1285,Princess Caraboo,Drama,1994.0,3.13,15
1286,Shall We Dance?,Comedy Musical Romance,1937.0,3.71,17
1287,Ed,Comedy,1996.0,1.33,6
1288,Denise Calls Up,Comedy,1995.0,3.0,7
1289,Jack and Sarah,Romance,1995.0,2.14,7
1290,Country Life,Drama Romance,1994.0,1.5,2
1291,Celtic Pride,Comedy,1996.0,2.2,15
1292,"Simple Wish, A",Children's Fantasy,1997.0,1.67,3
1293,Star Kid,Adventure Children's Fantasy Sci-Fi,1997.0,5.0,3
1294,Ayn Rand: A Sense of Life,Documentary,1997.0,3.14,7
1295,Kicked in the Head,Comedy Drama,1997.0,2.57,7
1296,Indian Summer,Comedy Drama,1996.0,3.25,20
1297,Love Affair,Drama Romance,1994.0,2.83,12
1298,"Band Wagon, The",Comedy Musical,1953.0,3.67,9
1299,Penny Serenade,Drama Romance,1941.0,3.0,8
1300,'Til There Was You,Drama Romance,1997.0,2.33,9
1301,Stripes,Comedy,1981.0,3.8,5
1302,Late Bloomers,Comedy,1996.0,3.4,5
1303,"Getaway, The",Action,1994.0,2.33,18
1304,New York Cop,Action Crime,1996.0,2.5,2
1305,National Lampoon's Senior Trip,Comedy,1995.0,2.43,7
1306,Delta of Venus,Drama,1994.0,3.0,2
1307,Carmen Miranda: Bananas Is My Business,Documentary,1994.0,1.5,2
1308,Babyfever,Comedy Drama,1994.0,1.0,2
1309,"Very Natural Thing, A",Drama,1974.0,1.0,1
1310,"Walk in the Sun, A",Drama,1945.0,3.0,1
1311,Waiting to Exhale,Comedy Drama,1995.0,2.5,16
1312,"Pompatus of Love, The",Comedy Drama,1996.0,3.0,7
1313,Palmetto,Film-Noir Mystery Thriller,1998.0,3.14,14
1314,Surviving the Game,Action Adventure Thriller,1994.0,2.45,11
1315,Inventing the Abbotts,Drama Romance,1997.0,3.13,23
1316,"Horse Whisperer, The",Drama,1998.0,2.71,7
1317,"Journey of August King, The",Drama,1995.0,2.0,4
1318,Catwalk,Documentary,1995.0,1.33,3
1319,"Neon Bible, The",Drama,1995.0,1.75,4
1320,Homage,Drama,1995.0,1.0,1
1321,Open Season,Comedy,1996.0,2.5,2
1322,Metisse (Café au Lait),Comedy,1993.0,2.33,6
1323,"Wooden Man's Bride, The (Wu Kui)",Drama,1994.0,2.67,3
1324,Loaded,Drama Thriller,1994.0,2.4,5
1325,August,Drama,1996.0,1.0,1
1326,Boys,Drama,1996.0,3.33,6
1327,Captives,Drama,1994.0,2.33,3
1328,Of Love and Shadows,Drama,1994.0,3.17,6
1329,"Low Life, The",Drama,1994.0,1.0,1
1330,An Unforgettable Summer,Drama,1994.0,2.5,4
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",Documentary,1995.0,3.0,4
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),Drama,1993.0,2.0,2
1333,Midnight Dancers (Sibak),Comedy Drama,1994.0,2.8,5
1334,Somebody to Love,Drama,1994.0,1.0,2
1335,American Buffalo,Drama,1996.0,2.64,11
1336,Kazaam,Children's Comedy Fantasy,1996.0,1.8,10
1337,Larger Than Life,Comedy,1996.0,2.33,9
1338,Two Deaths,Drama,1995.0,2.25,4
1339,Stefano Quantestorie,Comedy Drama,1993.0,1.0,1
1340,"Crude Oasis, The",Romance,1995.0,1.0,1
1341,Hedd Wyn,Drama,1992.0,1.0,1
1342,"Convent, The (Convento, O)",Drama,1995.0,2.5,2
1343,Lotto Land,Drama,1995.0,1.0,1
1344,"Story of Xinghua, The",Drama,1993.0,3.2,5
1345,"Day the Sun Turned Cold, The (Tianguo niezi)",Drama,1994.0,2.0,2
1346,Dingo,Drama,1992.0,2.4,5
1347,"Ballad of Narayama, The (Narayama Bushiko)",Drama,1958.0,2.75,4
1348,Every Other Weekend,Drama,1990.0,1.0,1
1349,Mille bolle blu,Comedy,1993.0,1.0,1
1350,Crows and Sparrows,Drama,1949.0,1.5,2
1351,Lover's Knot,Comedy,1996.0,2.0,3
1352,Shadow of Angels (Schatten der Engel),Drama,1976.0,1.0,1
1353,1-900,Romance,1994.0,2.6,5
1354,Venice/Venice,Drama,1992.0,1.0,2
1355,Infinity,Drama,1996.0,2.67,6
1356,Ed's Next Move,Comedy,1996.0,2.67,3
1357,For the Moment,Romance War,1994.0,2.67,3
1358,The Deadly Cure,Action,1996.0,3.0,2
1359,Boys in Venice,Drama,1996.0,1.0,2
1360,"Sexual Life of the Belgians, The",Comedy,1994.0,1.5,2
1361,"Search for One-eye Jimmy, The",Comedy,1996.0,2.67,3
1362,American Strays,Action,1996.0,2.0,2
1363,"Leopard Son, The",Documentary,1996.0,1.0,1
1364,Bird of Prey,Action,1996.0,1.0,1
1365,Johnny 100 Pesos,Action Drama,1993.0,1.5,2
1366,JLG/JLG - autoportrait de décembre,Documentary Drama,1994.0,1.0,1
1367,Faust,Animation,1994.0,4.2,5
1368,Mina Tannenbaum,Drama,1994.0,3.67,6
1369,"Forbidden Christ, The (Cristo proibito, Il)",Drama,1950.0,2.75,4
1370,I Can't Sleep (J'ai pas sommeil),Drama Thriller,1994.0,2.67,3
1371,"Machine, The",Comedy Horror,1994.0,1.5,2
1372,"Stranger, The",Action,1994.0,3.0,3
1373,Good Morning,unknown,1971.0,1.0,1
1374,Falling in Love Again,Comedy,1980.0,1.0,2
1375,"Cement Garden, The",Drama,1993.0,3.6,10
1376,Meet Wally Sparks,Comedy,1997.0,2.14,7
1377,Hotel de Love,Comedy Romance,1996.0,3.25,4
1378,Rhyme & Reason,Documentary,1997.0,2.2,5
1379,Love and Other Catastrophes,Romance,1996.0,2.86,7
1380,Hollow Reed,Drama,1996.0,2.33,6
1381,Losing Chase,Drama,1996.0,3.25,8
1382,"Bonheur, Le",Drama,1965.0,2.0,4
1383,"Second Jungle Book: Mowgli & Baloo, The",Adventure Children's,1997.0,2.0,6
1384,Squeeze,Drama,1996.0,1.67,3
1385,Roseanna's Grave (For Roseanna),Comedy Romance,1997.0,2.8,5
1386,Tetsuo II: Body Hammer,Sci-Fi,1992.0,2.67,6
1387,Fall,Romance,1997.0,2.0,3
1388,Gabbeh,Drama,1996.0,3.33,6
1389,Mondo,Drama,1996.0,3.0,3
1390,"Innocent Sleep, The",Crime,1995.0,2.0,2
1391,For Ever Mozart,Drama,1996.0,2.0,3
1392,"Locusts, The",Drama,1997.0,2.0,5
1393,Stag,Action Thriller,1997.0,2.11,9
1394,Swept from the Sea,Romance,1997.0,2.43,7
1395,Hurricane Streets,Drama,1998.0,2.33,6
1396,Stonewall,Drama,1995.0,4.2,5
1397,Of Human Bondage,Drama,1934.0,3.2,5
1398,Anna,Drama,1996.0,4.5,2
1399,Stranger in the House,Thriller,1997.0,2.43,7
1400,Picture Bride,Drama Romance,1995.0,3.1,10
1401,M. Butterfly,Drama,1993.0,3.22,18
1402,"Ciao, Professore!",Drama,1993.0,2.75,4
1403,Caro Diario (Dear Diary),Comedy Drama,1994.0,2.75,4
1404,Withnail and I,Comedy,1987.0,3.23,13
1405,Boy's Life 2,Drama,1997.0,3.33,6
1406,When Night Is Falling,Drama Romance,1995.0,3.4,5
1407,"Specialist, The",Action,1994.0,2.25,20
1408,Gordy,Comedy,1995.0,1.0,3
1409,"Swan Princess, The",Animation Children's,1994.0,2.86,7
